"";"comuna_name";"edad";"hombres";"mujeres";"total"
"2870";"Punta Arenas";"25-29";5545;4544;10089
"2871";"Punta Arenas";"30-34";4861;4391;9252
"2872";"Punta Arenas";"35-39";4921;4809;9730
"2873";"Punta Arenas";"40-44";4821;4637;9458
"2874";"Punta Arenas";"45-49";4839;4847;9686
"2875";"Punta Arenas";"50-54";4892;4516;9408
"2876";"Punta Arenas";"55-59";4031;3695;7726
"2877";"Punta Arenas";"60-64";2762;2764;5526
"2878";"Punta Arenas";"65-69";2070;2202;4272
"2879";"Punta Arenas";"70-74";1498;1775;3273
"2880";"Punta Arenas";"75-80";1717;2986;4703
"2881";"Puqueldón";"20-24";178;149;327
"2882";"Puqueldón";"25-29";152;135;287
"2883";"Puqueldón";"30-34";136;111;247
"2884";"Puqueldón";"35-39";124;109;233
"2885";"Puqueldón";"40-44";130;152;282
"2886";"Puqueldón";"45-49";122;139;261
"2887";"Puqueldón";"50-54";157;149;306
"2888";"Puqueldón";"55-59";90;131;221
"2889";"Puqueldón";"60-64";91;102;193
"2890";"Puqueldón";"65-69";70;96;166
"2891";"Puqueldón";"70-74";68;101;169
"2892";"Puqueldón";"75-80";70;183;253
"2893";"Purén";"20-24";521;480;1001
"2894";"Purén";"25-29";430;475;905
"2895";"Purén";"30-34";383;412;795
"2896";"Purén";"35-39";394;389;783
"2897";"Purén";"40-44";455;475;930
"2898";"Purén";"45-49";492;471;963
"2899";"Purén";"50-54";437;376;813
"2900";"Purén";"55-59";327;320;647
"2901";"Purén";"60-64";317;280;597
"2902";"Purén";"65-69";296;238;534
"2903";"Purén";"70-74";200;205;405
"2904";"Purén";"75-80";305;363;668
"2905";"Purranque";"20-24";805;710;1515
"2906";"Purranque";"25-29";640;639;1279
"2907";"Purranque";"30-34";607;601;1208
"2908";"Purranque";"35-39";757;732;1489
"2909";"Purranque";"40-44";793;800;1593
"2910";"Purranque";"45-49";892;792;1684
"2911";"Purranque";"50-54";752;730;1482
"2912";"Purranque";"55-59";649;602;1251
"2913";"Purranque";"60-64";562;502;1064
"2914";"Purranque";"65-69";421;481;902
"2915";"Purranque";"70-74";333;348;681
"2916";"Purranque";"75-80";484;605;1089
"2917";"Putaendo";"20-24";552;578;1130
"2918";"Putaendo";"25-29";602;579;1181
"2919";"Putaendo";"30-34";618;547;1165
"2920";"Putaendo";"35-39";526;540;1066
"2921";"Putaendo";"40-44";562;452;1014
"2922";"Putaendo";"45-49";547;526;1073
"2923";"Putaendo";"50-54";581;512;1093
"2924";"Putaendo";"55-59";514;448;962
"2925";"Putaendo";"60-64";401;423;824
"2926";"Putaendo";"65-69";349;386;735
"2927";"Putaendo";"70-74";294;272;566
"2928";"Putaendo";"75-80";392;508;900
"2929";"Putre";"20-24";114;40;154
"2930";"Putre";"25-29";80;43;123
"2931";"Putre";"30-34";82;43;125
"2932";"Putre";"35-39";74;41;115
"2933";"Putre";"40-44";111;36;147
"2934";"Putre";"45-49";168;48;216
"2935";"Putre";"50-54";59;33;92
"2936";"Putre";"55-59";54;38;92
"2937";"Putre";"60-64";47;45;92
"2938";"Putre";"65-69";57;60;117
"2939";"Putre";"70-74";38;36;74
"2940";"Putre";"75-80";47;83;130
"2941";"Puyehue";"20-24";459;407;866
"2942";"Puyehue";"25-29";408;367;775
"2943";"Puyehue";"30-34";354;363;717
"2944";"Puyehue";"35-39";402;352;754
"2945";"Puyehue";"40-44";418;406;824
"2946";"Puyehue";"45-49";450;388;838
"2947";"Puyehue";"50-54";402;375;777
"2948";"Puyehue";"55-59";335;299;634
"2949";"Puyehue";"60-64";291;236;527
"2950";"Puyehue";"65-69";201;199;400
"2951";"Puyehue";"70-74";178;182;360
"2952";"Puyehue";"75-80";206;218;424
"2953";"Queilén";"20-24";230;211;441
"2954";"Queilén";"25-29";228;171;399
"2955";"Queilén";"30-34";178;165;343
"2956";"Queilén";"35-39";218;163;381
"2957";"Queilén";"40-44";223;192;415
"2958";"Queilén";"45-49";232;209;441
"2959";"Queilén";"50-54";176;158;334
"2960";"Queilén";"55-59";139;151;290
"2961";"Queilén";"60-64";114;99;213
"2962";"Queilén";"65-69";82;99;181
"2963";"Queilén";"70-74";80;101;181
"2964";"Queilén";"75-80";120;169;289
"2965";"Quellón";"20-24";1636;1484;3120
"2966";"Quellón";"25-29";1441;1159;2600
"2967";"Quellón";"30-34";1264;1070;2334
"2968";"Quellón";"35-39";1306;1056;2362
"2969";"Quellón";"40-44";1331;947;2278
"2970";"Quellón";"45-49";1089;808;1897
"2971";"Quellón";"50-54";827;664;1491
"2972";"Quellón";"55-59";654;510;1164
"2973";"Quellón";"60-64";470;426;896
"2974";"Quellón";"65-69";311;310;621
"2975";"Quellón";"70-74";220;234;454
"2976";"Quellón";"75-80";272;453;725
"2977";"Quemchi";"20-24";382;300;682
"2978";"Quemchi";"25-29";382;304;686
"2979";"Quemchi";"30-34";321;250;571
"2980";"Quemchi";"35-39";313;252;565
"2981";"Quemchi";"40-44";371;278;649
"2982";"Quemchi";"45-49";361;283;644
"2983";"Quemchi";"50-54";320;294;614
"2984";"Quemchi";"55-59";277;245;522
"2985";"Quemchi";"60-64";245;204;449
"2986";"Quemchi";"65-69";172;194;366
"2987";"Quemchi";"70-74";139;154;293
"2988";"Quemchi";"75-80";225;357;582
"2989";"Quilaco";"20-24";146;115;261
"2990";"Quilaco";"25-29";112;117;229
"2991";"Quilaco";"30-34";107;109;216
"2992";"Quilaco";"35-39";127;109;236
"2993";"Quilaco";"40-44";141;122;263
"2994";"Quilaco";"45-49";163;148;311
"2995";"Quilaco";"50-54";179;147;326
"2996";"Quilaco";"55-59";153;143;296
"2997";"Quilaco";"60-64";148;120;268
"2998";"Quilaco";"65-69";106;100;206
"2999";"Quilaco";"70-74";89;63;152
"3000";"Quilaco";"75-80";122;145;267
"3001";"Quilicura";"20-24";7293;7768;15061
"3002";"Quilicura";"25-29";8603;9530;18133
"3003";"Quilicura";"30-34";10014;10336;20350
"3004";"Quilicura";"35-39";9109;8895;18004
"3005";"Quilicura";"40-44";7932;7644;15576
"3006";"Quilicura";"45-49";6703;6446;13149
"3007";"Quilicura";"50-54";4910;4992;9902
"3008";"Quilicura";"55-59";3232;3257;6489
"3009";"Quilicura";"60-64";2045;2213;4258
"3010";"Quilicura";"65-69";1322;1543;2865
"3011";"Quilicura";"70-74";819;959;1778
"3012";"Quilicura";"75-80";835;1404;2239
"3013";"Quilleco";"20-24";370;337;707
"3014";"Quilleco";"25-29";393;380;773
"3015";"Quilleco";"30-34";304;312;616
"3016";"Quilleco";"35-39";284;279;563
"3017";"Quilleco";"40-44";319;284;603
"3018";"Quilleco";"45-49";320;345;665
"3019";"Quilleco";"50-54";363;347;710
"3020";"Quilleco";"55-59";373;339;712
"3021";"Quilleco";"60-64";327;278;605
"3022";"Quilleco";"65-69";250;203;453
"3023";"Quilleco";"70-74";208;175;383
"3024";"Quilleco";"75-80";278;288;566
"3025";"Quillón";"20-24";589;528;1117
"3026";"Quillón";"25-29";545;592;1137
"3027";"Quillón";"30-34";533;532;1065
"3028";"Quillón";"35-39";525;491;1016
"3029";"Quillón";"40-44";590;570;1160
"3030";"Quillón";"45-49";636;595;1231
"3031";"Quillón";"50-54";633;580;1213
"3032";"Quillón";"55-59";578;523;1101
"3033";"Quillón";"60-64";522;463;985
"3034";"Quillón";"65-69";394;448;842
"3035";"Quillón";"70-74";313;344;657
"3036";"Quillón";"75-80";416;489;905
"3037";"Quillota";"20-24";3831;3633;7464
"3038";"Quillota";"25-29";3627;3658;7285
"3039";"Quillota";"30-34";3140;3102;6242
"3040";"Quillota";"35-39";2812;2988;5800
"3041";"Quillota";"40-44";2961;3134;6095
"3042";"Quillota";"45-49";3142;3443;6585
"3043";"Quillota";"50-54";3000;3298;6298
"3044";"Quillota";"55-59";2534;2659;5193
"3045";"Quillota";"60-64";1965;2108;4073
"3046";"Quillota";"65-69";1476;1804;3280
"3047";"Quillota";"70-74";1193;1502;2695
"3048";"Quillota";"75-80";1759;2815;4574
"3049";"Quilpué";"20-24";6525;6398;12923
"3050";"Quilpué";"25-29";6682;6608;13290
"3051";"Quilpué";"30-34";5997;5689;11686
"3052";"Quilpué";"35-39";4982;5317;10299
"3053";"Quilpué";"40-44";5161;5534;10695
"3054";"Quilpué";"45-49";5678;6062;11740
"3055";"Quilpué";"50-54";5479;6016;11495
"3056";"Quilpué";"55-59";4502;5330;9832
"3057";"Quilpué";"60-64";3631;4142;7773
"3058";"Quilpué";"65-69";2878;3634;6512
"3059";"Quilpué";"70-74";2115;2904;5019
"3060";"Quilpué";"75-80";3004;5565;8569
"3061";"Quinchao";"20-24";358;318;676
"3062";"Quinchao";"25-29";348;307;655
"3063";"Quinchao";"30-34";287;244;531
"3064";"Quinchao";"35-39";284;239;523
"3065";"Quinchao";"40-44";288;302;590
"3066";"Quinchao";"45-49";289;331;620
"3067";"Quinchao";"50-54";307;309;616
"3068";"Quinchao";"55-59";234;267;501
"3069";"Quinchao";"60-64";171;220;391
"3070";"Quinchao";"65-69";144;171;315
"3071";"Quinchao";"70-74";99;143;242
"3072";"Quinchao";"75-80";184;391;575
"3073";"Quinta de  Tilcoco";"20-24";542;520;1062
"3074";"Quinta de  Tilcoco";"25-29";442;366;808
"3075";"Quinta de  Tilcoco";"30-34";399;400;799
"3076";"Quinta de  Tilcoco";"35-39";472;506;978
"3077";"Quinta de  Tilcoco";"40-44";485;473;958
"3078";"Quinta de  Tilcoco";"45-49";489;450;939
"3079";"Quinta de  Tilcoco";"50-54";506;435;941
"3080";"Quinta de  Tilcoco";"55-59";396;362;758
"3081";"Quinta de  Tilcoco";"60-64";340;263;603
"3082";"Quinta de  Tilcoco";"65-69";252;216;468
"3083";"Quinta de  Tilcoco";"70-74";137;167;304
"3084";"Quinta de  Tilcoco";"75-80";246;312;558
"3085";"Quinta Normal";"20-24";4415;4322;8737
"3086";"Quinta Normal";"25-29";4887;4601;9488
"3087";"Quinta Normal";"30-34";4187;3863;8050
"3088";"Quinta Normal";"35-39";3891;3811;7702
"3089";"Quinta Normal";"40-44";3698;3789;7487
"3090";"Quinta Normal";"45-49";3813;4005;7818
"3091";"Quinta Normal";"50-54";4038;4219;8257
"3092";"Quinta Normal";"55-59";3402;3618;7020
"3093";"Quinta Normal";"60-64";2898;3305;6203
"3094";"Quinta Normal";"65-69";2414;2670;5084
"3095";"Quinta Normal";"70-74";1758;2313;4071
"3096";"Quinta Normal";"75-80";2206;4118;6324
"3097";"Quintero";"20-24";976;1060;2036
"3098";"Quintero";"25-29";1173;1012;2185
"3099";"Quintero";"30-34";964;932;1896
"3100";"Quintero";"35-39";822;855;1677
"3101";"Quintero";"40-44";780;838;1618
"3102";"Quintero";"45-49";830;893;1723
"3103";"Quintero";"50-54";847;931;1778
"3104";"Quintero";"55-59";725;853;1578
"3105";"Quintero";"60-64";692;722;1414
"3106";"Quintero";"65-69";547;591;1138
"3107";"Quintero";"70-74";431;447;878
"3108";"Quintero";"75-80";519;717;1236
"3109";"Quirihue";"20-24";506;471;977
"3110";"Quirihue";"25-29";504;478;982
"3111";"Quirihue";"30-34";428;393;821
"3112";"Quirihue";"35-39";412;362;774
"3113";"Quirihue";"40-44";457;462;919
"3114";"Quirihue";"45-49";520;431;951
"3115";"Quirihue";"50-54";493;431;924
"3116";"Quirihue";"55-59";428;373;801
"3117";"Quirihue";"60-64";378;363;741
"3118";"Quirihue";"65-69";269;287;556
"3119";"Quirihue";"70-74";215;242;457
"3120";"Quirihue";"75-80";342;408;750
"3121";"Rancagua";"20-24";9903;9715;19618
"3122";"Rancagua";"25-29";8587;8343;16930
"3123";"Rancagua";"30-34";7485;7309;14794
"3124";"Rancagua";"35-39";8009;8088;16097
"3125";"Rancagua";"40-44";8300;8949;17249
"3126";"Rancagua";"45-49";9070;9661;18731
"3127";"Rancagua";"50-54";8248;8855;17103
"3128";"Rancagua";"55-59";6592;6993;13585
"3129";"Rancagua";"60-64";4800;5320;10120
"3130";"Rancagua";"65-69";3307;4031;7338
"3131";"Rancagua";"70-74";2315;3239;5554
"3132";"Rancagua";"75-80";2823;4760;7583
"3133";"Ránquil";"20-24";186;197;383
"3134";"Ránquil";"25-29";184;172;356
"3135";"Ránquil";"30-34";168;164;332
"3136";"Ránquil";"35-39";184;178;362
"3137";"Ránquil";"40-44";224;225;449
"3138";"Ránquil";"45-49";230;239;469
"3139";"Ránquil";"50-54";264;225;489
"3140";"Ránquil";"55-59";205;199;404
"3141";"Ránquil";"60-64";203;196;399
"3142";"Ránquil";"65-69";139;155;294
"3143";"Ránquil";"70-74";116;130;246
"3144";"Ránquil";"75-80";172;217;389
"3145";"Rauco";"20-24";397;394;791
"3146";"Rauco";"25-29";359;397;756
"3147";"Rauco";"30-34";309;313;622
"3148";"Rauco";"35-39";361;296;657
"3149";"Rauco";"40-44";312;325;637
"3150";"Rauco";"45-49";402;352;754
"3151";"Rauco";"50-54";377;338;715
"3152";"Rauco";"55-59";301;313;614
"3153";"Rauco";"60-64";231;253;484
"3154";"Rauco";"65-69";204;199;403
"3155";"Rauco";"70-74";147;153;300
"3156";"Rauco";"75-80";212;246;458
"3157";"Recoleta";"20-24";7101;6721;13822
"3158";"Recoleta";"25-29";7361;6738;14099
"3159";"Recoleta";"30-34";6212;5728;11940
"3160";"Recoleta";"35-39";5544;5361;10905
"3161";"Recoleta";"40-44";5206;5239;10445
"3162";"Recoleta";"45-49";5718;5838;11556
"3163";"Recoleta";"50-54";5862;6383;12245
"3164";"Recoleta";"55-59";4969;5407;10376
"3165";"Recoleta";"60-64";3997;4563;8560
"3166";"Recoleta";"65-69";3031;3741;6772
"3167";"Recoleta";"70-74";2144;2950;5094
"3168";"Recoleta";"75-80";2717;5222;7939
"3169";"Renaico";"20-24";385;405;790
"3170";"Renaico";"25-29";371;419;790
"3171";"Renaico";"30-34";322;340;662
"3172";"Renaico";"35-39";328;305;633
"3173";"Renaico";"40-44";364;383;747
"3174";"Renaico";"45-49";386;382;768
"3175";"Renaico";"50-54";362;336;698
"3176";"Renaico";"55-59";270;305;575
"3177";"Renaico";"60-64";251;220;471
"3178";"Renaico";"65-69";188;162;350
"3179";"Renaico";"70-74";148;167;315
"3180";"Renaico";"75-80";228;293;521
"3181";"Renca";"20-24";7080;6596;13676
"3182";"Renca";"25-29";7017;6499;13516
"3183";"Renca";"30-34";5815;5366;11181
"3184";"Renca";"35-39";5049;4838;9887
"3185";"Renca";"40-44";4901;4957;9858
"3186";"Renca";"45-49";5277;5469;10746
"3187";"Renca";"50-54";5141;5507;10648
"3188";"Renca";"55-59";4245;4323;8568
"3189";"Renca";"60-64";2925;3296;6221
"3190";"Renca";"65-69";2138;2297;4435
"3191";"Renca";"70-74";1336;1683;3019
"3192";"Renca";"75-80";1447;2563;4010
"3193";"Rengo";"20-24";2547;2506;5053
"3194";"Rengo";"25-29";2112;2015;4127
"3195";"Rengo";"30-34";1993;1919;3912
"3196";"Rengo";"35-39";2073;2135;4208
"3197";"Rengo";"40-44";2122;2179;4301
"3198";"Rengo";"45-49";2255;2143;4398
"3199";"Rengo";"50-54";2026;2044;4070
"3200";"Rengo";"55-59";1635;1651;3286
"3201";"Rengo";"60-64";1211;1356;2567
"3202";"Rengo";"65-69";957;986;1943
"3203";"Rengo";"70-74";727;769;1496
"3204";"Rengo";"75-80";878;1344;2222
"3205";"Requínoa";"20-24";1309;1226;2535
"3206";"Requínoa";"25-29";1158;1095;2253
"3207";"Requínoa";"30-34";1058;957;2015
"3208";"Requínoa";"35-39";1069;1063;2132
"3209";"Requínoa";"40-44";1168;967;2135
"3210";"Requínoa";"45-49";1071;1015;2086
"3211";"Requínoa";"50-54";971;905;1876
"3212";"Requínoa";"55-59";772;683;1455
"3213";"Requínoa";"60-64";632;522;1154
"3214";"Requínoa";"65-69";469;460;929
"3215";"Requínoa";"70-74";314;284;598
"3216";"Requínoa";"75-80";405;446;851
"3217";"Retiro";"20-24";739;731;1470
"3218";"Retiro";"25-29";653;688;1341
"3219";"Retiro";"30-34";623;620;1243
"3220";"Retiro";"35-39";705;665;1370
"3221";"Retiro";"40-44";755;673;1428
"3222";"Retiro";"45-49";742;687;1429
"3223";"Retiro";"50-54";727;627;1354
"3224";"Retiro";"55-59";611;524;1135
"3225";"Retiro";"60-64";503;435;938
"3226";"Retiro";"65-69";390;385;775
"3227";"Retiro";"70-74";333;272;605
"3228";"Retiro";"75-80";384;432;816
"3229";"Rinconada";"20-24";437;397;834
"3230";"Rinconada";"25-29";362;389;751
"3231";"Rinconada";"30-34";428;431;859
"3232";"Rinconada";"35-39";380;308;688
"3233";"Rinconada";"40-44";312;262;574
"3234";"Rinconada";"45-49";310;307;617
"3235";"Rinconada";"50-54";314;331;645
"3236";"Rinconada";"55-59";275;253;528
"3237";"Rinconada";"60-64";230;215;445
"3238";"Rinconada";"65-69";194;180;374
"3239";"Rinconada";"70-74";145;127;272
"3240";"Rinconada";"75-80";188;192;380
"3241";"Río Bueno";"20-24";1185;1196;2381
"3242";"Río Bueno";"25-29";1300;1324;2624
"3243";"Río Bueno";"30-34";1102;1057;2159
"3244";"Río Bueno";"35-39";1067;991;2058
"3245";"Río Bueno";"40-44";1205;1126;2331
"3246";"Río Bueno";"45-49";1381;1244;2625
"3247";"Río Bueno";"50-54";1220;1151;2371
"3248";"Río Bueno";"55-59";1057;932;1989
"3249";"Río Bueno";"60-64";868;832;1700
"3250";"Río Bueno";"65-69";691;642;1333
"3251";"Río Bueno";"70-74";401;523;924
"3252";"Río Bueno";"75-80";670;924;1594
"3253";"Río Claro";"20-24";634;539;1173
"3254";"Río Claro";"25-29";528;512;1040
"3255";"Río Claro";"30-34";411;453;864
"3256";"Río Claro";"35-39";514;438;952
"3257";"Río Claro";"40-44";501;423;924
"3258";"Río Claro";"45-49";555;442;997
"3259";"Río Claro";"50-54";515;429;944
"3260";"Río Claro";"55-59";401;358;759
"3261";"Río Claro";"60-64";352;310;662
"3262";"Río Claro";"65-69";268;219;487
"3263";"Río Claro";"70-74";193;162;355
"3264";"Río Claro";"75-80";267;245;512
"3265";"Río Hurtado";"20-24";194;170;364
"3266";"Río Hurtado";"25-29";156;170;326
"3267";"Río Hurtado";"30-34";139;120;259
"3268";"Río Hurtado";"35-39";138;131;269
"3269";"Río Hurtado";"40-44";194;153;347
"3270";"Río Hurtado";"45-49";186;151;337
"3271";"Río Hurtado";"50-54";142;175;317
"3272";"Río Hurtado";"55-59";146;155;301
"3273";"Río Hurtado";"60-64";137;118;255
"3274";"Río Hurtado";"65-69";117;115;232
"3275";"Río Hurtado";"70-74";107;100;207
"3276";"Río Hurtado";"75-80";208;188;396
"3277";"Río Ibáñez";"20-24";60;65;125
"3278";"Río Ibáñez";"25-29";90;65;155
"3279";"Río Ibáñez";"30-34";68;65;133
"3280";"Río Ibáñez";"35-39";105;76;181
"3281";"Río Ibáñez";"40-44";100;69;169
"3282";"Río Ibáñez";"45-49";123;89;212
"3283";"Río Ibáñez";"50-54";106;109;215
"3284";"Río Ibáñez";"55-59";85;69;154
"3285";"Río Ibáñez";"60-64";71;51;122
"3286";"Río Ibáñez";"65-69";71;54;125
"3287";"Río Ibáñez";"70-74";52;42;94
"3288";"Río Ibáñez";"75-80";59;68;127
"3289";"Río Negro";"20-24";490;457;947
"3290";"Río Negro";"25-29";440;391;831
"3291";"Río Negro";"30-34";397;380;777
"3292";"Río Negro";"35-39";464;433;897
"3293";"Río Negro";"40-44";532;508;1040
"3294";"Río Negro";"45-49";638;537;1175
"3295";"Río Negro";"50-54";525;479;1004
"3296";"Río Negro";"55-59";520;406;926
"3297";"Río Negro";"60-64";365;312;677
"3298";"Río Negro";"65-69";302;289;591
"3299";"Río Negro";"70-74";233;239;472
"3300";"Río Negro";"75-80";307;354;661
"3301";"Río Verde";"20-24";9;4;13
"3302";"Río Verde";"25-29";18;4;22
"3303";"Río Verde";"30-34";10;1;11
"3304";"Río Verde";"35-39";11;3;14
"3305";"Río Verde";"40-44";9;1;10
"3306";"Río Verde";"45-49";12;5;17
"3307";"Río Verde";"50-54";8;2;10
"3308";"Río Verde";"55-59";15;3;18
"3309";"Río Verde";"60-64";8;2;10
"3310";"Río Verde";"65-69";5;0;5
"3311";"Río Verde";"70-74";1;1;2
"3312";"Río Verde";"75-80";2;2;4
"3313";"Romeral";"20-24";633;681;1314
"3314";"Romeral";"25-29";686;656;1342
"3315";"Romeral";"30-34";521;477;998
"3316";"Romeral";"35-39";542;514;1056
"3317";"Romeral";"40-44";528;508;1036
"3318";"Romeral";"45-49";564;508;1072
"3319";"Romeral";"50-54";552;485;1037
"3320";"Romeral";"55-59";430;374;804
"3321";"Romeral";"60-64";368;283;651
"3322";"Romeral";"65-69";270;240;510
"3323";"Romeral";"70-74";197;161;358
"3324";"Romeral";"75-80";216;208;424
"3325";"Saavedra";"20-24";521;480;1001
"3326";"Saavedra";"25-29";432;435;867
"3327";"Saavedra";"30-34";384;363;747
"3328";"Saavedra";"35-39";387;339;726
"3329";"Saavedra";"40-44";508;420;928
"3330";"Saavedra";"45-49";476;413;889
"3331";"Saavedra";"50-54";435;402;837
"3332";"Saavedra";"55-59";390;325;715
"3333";"Saavedra";"60-64";365;315;680
"3334";"Saavedra";"65-69";281;244;525
"3335";"Saavedra";"70-74";236;239;475
"3336";"Saavedra";"75-80";342;455;797
"3337";"Sagrada Familia";"20-24";912;839;1751
"3338";"Sagrada Familia";"25-29";727;750;1477
"3339";"Sagrada Familia";"30-34";683;627;1310
"3340";"Sagrada Familia";"35-39";705;626;1331
"3341";"Sagrada Familia";"40-44";754;685;1439
"3342";"Sagrada Familia";"45-49";799;705;1504
"3343";"Sagrada Familia";"50-54";714;582;1296
"3344";"Sagrada Familia";"55-59";587;492;1079
"3345";"Sagrada Familia";"60-64";504;430;934
"3346";"Sagrada Familia";"65-69";367;296;663
"3347";"Sagrada Familia";"70-74";289;263;552
"3348";"Sagrada Familia";"75-80";319;372;691
"3349";"Salamanca";"20-24";1081;899;1980
"3350";"Salamanca";"25-29";1196;1000;2196
"3351";"Salamanca";"30-34";1205;878;2083
"3352";"Salamanca";"35-39";1118;806;1924
"3353";"Salamanca";"40-44";1194;812;2006
"3354";"Salamanca";"45-49";1120;851;1971
"3355";"Salamanca";"50-54";1018;835;1853
"3356";"Salamanca";"55-59";841;745;1586
"3357";"Salamanca";"60-64";594;612;1206
"3358";"Salamanca";"65-69";501;514;1015
"3359";"Salamanca";"70-74";373;385;758
"3360";"Salamanca";"75-80";541;668;1209
"3361";"San Antonio";"20-24";3706;3808;7514
"3362";"San Antonio";"25-29";4177;3914;8091
"3363";"San Antonio";"30-34";3742;3507;7249
"3364";"San Antonio";"35-39";3149;3225;6374
"3365";"San Antonio";"40-44";3260;3253;6513
"3366";"San Antonio";"45-49";3281;3530;6811
"3367";"San Antonio";"50-54";3155;3512;6667
"3368";"San Antonio";"55-59";2503;2686;5189
"3369";"San Antonio";"60-64";2010;2241;4251
"3370";"San Antonio";"65-69";1499;1813;3312
"3371";"San Antonio";"70-74";1156;1397;2553
"3372";"San Antonio";"75-80";1502;2382;3884
"3373";"San Bernardo";"20-24";12276;11900;24176
"3374";"San Bernardo";"25-29";12029;12110;24139
"3375";"San Bernardo";"30-34";11919;11901;23820
"3376";"San Bernardo";"35-39";10674;10814;21488
"3377";"San Bernardo";"40-44";10569;10540;21109
"3378";"San Bernardo";"45-49";10032;10273;20305
"3379";"San Bernardo";"50-54";8991;9350;18341
"3380";"San Bernardo";"55-59";6921;7152;14073
