"";"comuna_name";"edad";"hombres";"mujeres";"total"
"5092";"frutillar";"60 a 64";471;459;930
"5093";"frutillar";"65 a 69";352;396;748
"5094";"frutillar";"70 a 74";257;282;539
"5095";"frutillar";"75 a 79";202;220;422
"5096";"frutillar";"80 a 84";108;143;251
"5097";"frutillar";"85 a 89";64;80;144
"5098";"frutillar";"90 a 94";31;40;71
"5099";"frutillar";"95 a 99";5;7;12
"5100";"frutillar";"100 o más";2;2;4
"5101";"los muermos";"20 a 24";532;514;1046
"5102";"los muermos";"25 a 29";581;582;1163
"5103";"los muermos";"30 a 34";472;527;999
"5104";"los muermos";"35 a 39";498;494;992
"5105";"los muermos";"40 a 44";632;576;1208
"5106";"los muermos";"45 a 49";688;595;1283
"5107";"los muermos";"50 a 54";683;659;1342
"5108";"los muermos";"55 a 59";564;517;1081
"5109";"los muermos";"60 a 64";488;424;912
"5110";"los muermos";"65 a 69";435;379;814
"5111";"los muermos";"70 a 74";333;299;632
"5112";"los muermos";"75 a 79";251;241;492
"5113";"los muermos";"80 a 84";150;168;318
"5114";"los muermos";"85 a 89";80;90;170
"5115";"los muermos";"90 a 94";30;48;78
"5116";"los muermos";"95 a 99";11;9;20
"5117";"los muermos";"100 o más";1;3;4
"5118";"llanquihue";"20 a 24";648;646;1294
"5119";"llanquihue";"25 a 29";624;650;1274
"5120";"llanquihue";"30 a 34";543;572;1115
"5121";"llanquihue";"35 a 39";543;558;1101
"5122";"llanquihue";"40 a 44";604;645;1249
"5123";"llanquihue";"45 a 49";623;648;1271
"5124";"llanquihue";"50 a 54";673;682;1355
"5125";"llanquihue";"55 a 59";552;528;1080
"5126";"llanquihue";"60 a 64";446;471;917
"5127";"llanquihue";"65 a 69";344;331;675
"5128";"llanquihue";"70 a 74";266;302;568
"5129";"llanquihue";"75 a 79";179;229;408
"5130";"llanquihue";"80 a 84";91;130;221
"5131";"llanquihue";"85 a 89";38;89;127
"5132";"llanquihue";"90 a 94";16;32;48
"5133";"llanquihue";"95 a 99";7;6;13
"5134";"llanquihue";"100 o más";1;1;2
"5135";"maullín";"20 a 24";383;422;805
"5136";"maullín";"25 a 29";442;489;931
"5137";"maullín";"30 a 34";389;386;775
"5138";"maullín";"35 a 39";354;399;753
"5139";"maullín";"40 a 44";481;483;964
"5140";"maullín";"45 a 49";610;528;1138
"5141";"maullín";"50 a 54";634;579;1213
"5142";"maullín";"55 a 59";530;464;994
"5143";"maullín";"60 a 64";441;427;868
"5144";"maullín";"65 a 69";380;338;718
"5145";"maullín";"70 a 74";329;292;621
"5146";"maullín";"75 a 79";224;238;462
"5147";"maullín";"80 a 84";155;146;301
"5148";"maullín";"85 a 89";62;95;157
"5149";"maullín";"90 a 94";21;42;63
"5150";"maullín";"95 a 99";5;10;15
"5151";"maullín";"100 o más";1;1;2
"5152";"puerto varas";"20 a 24";1283;1298;2581
"5153";"puerto varas";"25 a 29";1672;1801;3473
"5154";"puerto varas";"30 a 34";1617;1837;3454
"5155";"puerto varas";"35 a 39";1757;1830;3587
"5156";"puerto varas";"40 a 44";1710;1801;3511
"5157";"puerto varas";"45 a 49";1646;1622;3268
"5158";"puerto varas";"50 a 54";1450;1431;2881
"5159";"puerto varas";"55 a 59";1271;1303;2574
"5160";"puerto varas";"60 a 64";923;1024;1947
"5161";"puerto varas";"65 a 69";702;780;1482
"5162";"puerto varas";"70 a 74";534;621;1155
"5163";"puerto varas";"75 a 79";325;444;769
"5164";"puerto varas";"80 a 84";223;299;522
"5165";"puerto varas";"85 a 89";92;180;272
"5166";"puerto varas";"90 a 94";42;71;113
"5167";"puerto varas";"95 a 99";6;34;40
"5168";"puerto varas";"100 o más";3;5;8
"5169";"castro";"20 a 24";1323;1337;2660
"5170";"castro";"25 a 29";1724;1716;3440
"5171";"castro";"30 a 34";1658;1771;3429
"5172";"castro";"35 a 39";1691;1789;3480
"5173";"castro";"40 a 44";1656;1714;3370
"5174";"castro";"45 a 49";1585;1593;3178
"5175";"castro";"50 a 54";1532;1540;3072
"5176";"castro";"55 a 59";1195;1210;2405
"5177";"castro";"60 a 64";881;984;1865
"5178";"castro";"65 a 69";660;822;1482
"5179";"castro";"70 a 74";518;680;1198
"5180";"castro";"75 a 79";372;560;932
"5181";"castro";"80 a 84";225;369;594
"5182";"castro";"85 a 89";99;226;325
"5183";"castro";"90 a 94";71;124;195
"5184";"castro";"95 a 99";11;33;44
"5185";"castro";"100 o más";8;10;18
"5186";"ancud";"20 a 24";1142;1074;2216
"5187";"ancud";"25 a 29";1350;1420;2770
"5188";"ancud";"30 a 34";1189;1381;2570
"5189";"ancud";"35 a 39";1257;1315;2572
"5190";"ancud";"40 a 44";1285;1479;2764
"5191";"ancud";"45 a 49";1363;1465;2828
"5192";"ancud";"50 a 54";1492;1502;2994
"5193";"ancud";"55 a 59";1242;1270;2512
"5194";"ancud";"60 a 64";988;1071;2059
"5195";"ancud";"65 a 69";774;828;1602
"5196";"ancud";"70 a 74";665;710;1375
"5197";"ancud";"75 a 79";461;562;1023
"5198";"ancud";"80 a 84";257;363;620
"5199";"ancud";"85 a 89";162;213;375
"5200";"ancud";"90 a 94";50;101;151
"5201";"ancud";"95 a 99";25;28;53
"5202";"ancud";"100 o más";8;4;12
"5203";"chonchi";"20 a 24";431;438;869
"5204";"chonchi";"25 a 29";522;540;1062
"5205";"chonchi";"30 a 34";555;556;1111
"5206";"chonchi";"35 a 39";535;519;1054
"5207";"chonchi";"40 a 44";613;548;1161
"5208";"chonchi";"45 a 49";577;525;1102
"5209";"chonchi";"50 a 54";526;557;1083
"5210";"chonchi";"55 a 59";434;389;823
"5211";"chonchi";"60 a 64";332;363;695
"5212";"chonchi";"65 a 69";245;281;526
"5213";"chonchi";"70 a 74";197;234;431
"5214";"chonchi";"75 a 79";152;194;346
"5215";"chonchi";"80 a 84";62;142;204
"5216";"chonchi";"85 a 89";43;89;132
"5217";"chonchi";"90 a 94";15;36;51
"5218";"chonchi";"95 a 99";5;6;11
"5219";"chonchi";"100 o más";0;1;1
"5220";"curaco de vélez";"20 a 24";117;98;215
"5221";"curaco de vélez";"25 a 29";100;123;223
"5222";"curaco de vélez";"30 a 34";114;131;245
"5223";"curaco de vélez";"35 a 39";140;138;278
"5224";"curaco de vélez";"40 a 44";149;126;275
"5225";"curaco de vélez";"45 a 49";151;130;281
"5226";"curaco de vélez";"50 a 54";128;123;251
"5227";"curaco de vélez";"55 a 59";95;97;192
"5228";"curaco de vélez";"60 a 64";89;94;183
"5229";"curaco de vélez";"65 a 69";61;93;154
"5230";"curaco de vélez";"70 a 74";67;82;149
"5231";"curaco de vélez";"75 a 79";42;70;112
"5232";"curaco de vélez";"80 a 84";23;49;72
"5233";"curaco de vélez";"85 a 89";14;52;66
"5234";"curaco de vélez";"90 a 94";10;16;26
"5235";"curaco de vélez";"95 a 99";1;6;7
"5236";"curaco de vélez";"100 o más";0;1;1
"5237";"dalcahue";"20 a 24";457;450;907
"5238";"dalcahue";"25 a 29";524;545;1069
"5239";"dalcahue";"30 a 34";474;525;999
"5240";"dalcahue";"35 a 39";469;502;971
"5241";"dalcahue";"40 a 44";504;505;1009
"5242";"dalcahue";"45 a 49";512;515;1027
"5243";"dalcahue";"50 a 54";558;460;1018
"5244";"dalcahue";"55 a 59";376;344;720
"5245";"dalcahue";"60 a 64";275;293;568
"5246";"dalcahue";"65 a 69";229;224;453
"5247";"dalcahue";"70 a 74";167;218;385
"5248";"dalcahue";"75 a 79";138;161;299
"5249";"dalcahue";"80 a 84";96;122;218
"5250";"dalcahue";"85 a 89";43;93;136
"5251";"dalcahue";"90 a 94";20;33;53
"5252";"dalcahue";"95 a 99";8;11;19
"5253";"dalcahue";"100 o más";0;4;4
"5254";"puqueldón";"20 a 24";122;89;211
"5255";"puqueldón";"25 a 29";123;141;264
"5256";"puqueldón";"30 a 34";143;139;282
"5257";"puqueldón";"35 a 39";176;126;302
"5258";"puqueldón";"40 a 44";146;140;286
"5259";"puqueldón";"45 a 49";152;134;286
"5260";"puqueldón";"50 a 54";139;134;273
"5261";"puqueldón";"55 a 59";103;133;236
"5262";"puqueldón";"60 a 64";96;100;196
"5263";"puqueldón";"65 a 69";89;106;195
"5264";"puqueldón";"70 a 74";62;89;151
"5265";"puqueldón";"75 a 79";48;83;131
"5266";"puqueldón";"80 a 84";22;57;79
"5267";"puqueldón";"85 a 89";13;41;54
"5268";"puqueldón";"90 a 94";4;19;23
"5269";"puqueldón";"95 a 99";2;8;10
"5270";"puqueldón";"100 o más";0;4;4
"5271";"queilén";"20 a 24";179;150;329
"5272";"queilén";"25 a 29";206;186;392
"5273";"queilén";"30 a 34";184;159;343
"5274";"queilén";"35 a 39";184;209;393
"5275";"queilén";"40 a 44";233;171;404
"5276";"queilén";"45 a 49";200;190;390
"5277";"queilén";"50 a 54";231;176;407
"5278";"queilén";"55 a 59";179;163;342
"5279";"queilén";"60 a 64";133;132;265
"5280";"queilén";"65 a 69";99;106;205
"5281";"queilén";"70 a 74";86;90;176
"5282";"queilén";"75 a 79";58;77;135
"5283";"queilén";"80 a 84";36;55;91
"5284";"queilén";"85 a 89";25;31;56
"5285";"queilén";"90 a 94";11;21;32
"5286";"queilén";"95 a 99";3;4;7
"5287";"queilén";"100 o más";1;2;3
"5288";"quellón";"20 a 24";934;902;1836
"5289";"quellón";"25 a 29";1246;1259;2505
"5290";"quellón";"30 a 34";1182;1186;2368
"5291";"quellón";"35 a 39";1088;1071;2159
"5292";"quellón";"40 a 44";996;900;1896
"5293";"quellón";"45 a 49";1086;949;2035
"5294";"quellón";"50 a 54";993;844;1837
"5295";"quellón";"55 a 59";767;652;1419
"5296";"quellón";"60 a 64";529;465;994
"5297";"quellón";"65 a 69";340;322;662
"5298";"quellón";"70 a 74";244;283;527
"5299";"quellón";"75 a 79";182;191;373
"5300";"quellón";"80 a 84";88;121;209
"5301";"quellón";"85 a 89";42;82;124
"5302";"quellón";"90 a 94";18;34;52
"5303";"quellón";"95 a 99";0;12;12
"5304";"quellón";"100 o más";0;6;6
"5305";"quemchi";"20 a 24";255;203;458
"5306";"quemchi";"25 a 29";277;279;556
"5307";"quemchi";"30 a 34";263;256;519
"5308";"quemchi";"35 a 39";306;273;579
"5309";"quemchi";"40 a 44";355;306;661
"5310";"quemchi";"45 a 49";362;283;645
"5311";"quemchi";"50 a 54";326;287;613
"5312";"quemchi";"55 a 59";269;251;520
"5313";"quemchi";"60 a 64";234;204;438
"5314";"quemchi";"65 a 69";179;196;375
"5315";"quemchi";"70 a 74";168;150;318
"5316";"quemchi";"75 a 79";122;129;251
"5317";"quemchi";"80 a 84";76;98;174
"5318";"quemchi";"85 a 89";48;72;120
"5319";"quemchi";"90 a 94";14;29;43
"5320";"quemchi";"95 a 99";4;6;10
"5321";"quemchi";"100 o más";1;1;2
"5322";"quinchao";"20 a 24";227;198;425
"5323";"quinchao";"25 a 29";261;262;523
"5324";"quinchao";"30 a 34";299;282;581
"5325";"quinchao";"35 a 39";269;296;565
"5326";"quinchao";"40 a 44";329;294;623
"5327";"quinchao";"45 a 49";311;283;594
"5328";"quinchao";"50 a 54";309;262;571
"5329";"quinchao";"55 a 59";221;248;469
"5330";"quinchao";"60 a 64";191;232;423
"5331";"quinchao";"65 a 69";164;210;374
"5332";"quinchao";"70 a 74";133;180;313
"5333";"quinchao";"75 a 79";92;144;236
"5334";"quinchao";"80 a 84";52;88;140
"5335";"quinchao";"85 a 89";29;61;90
"5336";"quinchao";"90 a 94";12;40;52
"5337";"quinchao";"95 a 99";2;8;10
"5338";"quinchao";"100 o más";1;2;3
"5339";"osorno";"20 a 24";5824;5888;11712
"5340";"osorno";"25 a 29";6251;6560;12811
"5341";"osorno";"30 a 34";5783;5861;11644
"5342";"osorno";"35 a 39";5322;5854;11176
"5343";"osorno";"40 a 44";5576;6198;11774
"5344";"osorno";"45 a 49";5089;5778;10867
"5345";"osorno";"50 a 54";5210;5711;10921
"5346";"osorno";"55 a 59";4525;5088;9613
"5347";"osorno";"60 a 64";3499;4140;7639
"5348";"osorno";"65 a 69";2599;3365;5964
"5349";"osorno";"70 a 74";2035;2731;4766
"5350";"osorno";"75 a 79";1439;2071;3510
"5351";"osorno";"80 a 84";895;1456;2351
"5352";"osorno";"85 a 89";499;1002;1501
"5353";"osorno";"90 a 94";185;423;608
"5354";"osorno";"95 a 99";37;120;157
"5355";"osorno";"100 o más";15;35;50
"5356";"puerto octay";"20 a 24";346;292;638
"5357";"puerto octay";"25 a 29";314;310;624
"5358";"puerto octay";"30 a 34";268;250;518
"5359";"puerto octay";"35 a 39";295;284;579
"5360";"puerto octay";"40 a 44";304;281;585
"5361";"puerto octay";"45 a 49";352;319;671
"5362";"puerto octay";"50 a 54";401;319;720
"5363";"puerto octay";"55 a 59";326;295;621
"5364";"puerto octay";"60 a 64";279;240;519
"5365";"puerto octay";"65 a 69";200;173;373
"5366";"puerto octay";"70 a 74";144;136;280
"5367";"puerto octay";"75 a 79";131;112;243
"5368";"puerto octay";"80 a 84";55;77;132
"5369";"puerto octay";"85 a 89";28;45;73
"5370";"puerto octay";"90 a 94";14;10;24
"5371";"puerto octay";"95 a 99";3;2;5
"5372";"puerto octay";"100 o más";1;1;2
"5373";"purranque";"20 a 24";650;702;1352
"5374";"purranque";"25 a 29";733;719;1452
"5375";"purranque";"30 a 34";567;622;1189
"5376";"purranque";"35 a 39";551;567;1118
"5377";"purranque";"40 a 44";654;659;1313
"5378";"purranque";"45 a 49";677;741;1418
"5379";"purranque";"50 a 54";770;767;1537
"5380";"purranque";"55 a 59";658;700;1358
"5381";"purranque";"60 a 64";530;557;1087
"5382";"purranque";"65 a 69";436;491;927
"5383";"purranque";"70 a 74";355;402;757
"5384";"purranque";"75 a 79";260;306;566
"5385";"purranque";"80 a 84";176;253;429
"5386";"purranque";"85 a 89";93;151;244
"5387";"purranque";"90 a 94";45;54;99
"5388";"purranque";"95 a 99";7;7;14
"5389";"purranque";"100 o más";2;0;2
"5390";"puyehue";"20 a 24";393;367;760
"5391";"puyehue";"25 a 29";362;365;727
"5392";"puyehue";"30 a 34";351;350;701
"5393";"puyehue";"35 a 39";344;348;692
"5394";"puyehue";"40 a 44";442;382;824
"5395";"puyehue";"45 a 49";412;434;846
"5396";"puyehue";"50 a 54";468;424;892
"5397";"puyehue";"55 a 59";383;377;760
"5398";"puyehue";"60 a 64";325;322;647
"5399";"puyehue";"65 a 69";268;251;519
"5400";"puyehue";"70 a 74";221;203;424
"5401";"puyehue";"75 a 79";164;146;310
"5402";"puyehue";"80 a 84";89;99;188
"5403";"puyehue";"85 a 89";54;69;123
"5404";"puyehue";"90 a 94";18;25;43
"5405";"puyehue";"95 a 99";4;4;8
"5406";"puyehue";"100 o más";2;3;5
"5407";"río negro";"20 a 24";449;406;855
"5408";"río negro";"25 a 29";422;486;908
"5409";"río negro";"30 a 34";408;427;835
"5410";"río negro";"35 a 39";361;402;763
"5411";"río negro";"40 a 44";467;449;916
"5412";"río negro";"45 a 49";523;477;1000
"5413";"río negro";"50 a 54";537;499;1036
"5414";"río negro";"55 a 59";489;505;994
"5415";"río negro";"60 a 64";419;403;822
"5416";"río negro";"65 a 69";353;339;692
"5417";"río negro";"70 a 74";275;274;549
"5418";"río negro";"75 a 79";199;197;396
"5419";"río negro";"80 a 84";111;154;265
"5420";"río negro";"85 a 89";65;102;167
"5421";"río negro";"90 a 94";30;42;72
"5422";"río negro";"95 a 99";6;8;14
"5423";"río negro";"100 o más";0;4;4
"5424";"san juan de la costa";"20 a 24";203;189;392
"5425";"san juan de la costa";"25 a 29";174;174;348
"5426";"san juan de la costa";"30 a 34";186;177;363
"5427";"san juan de la costa";"35 a 39";269;232;501
"5428";"san juan de la costa";"40 a 44";328;298;626
"5429";"san juan de la costa";"45 a 49";295;252;547
"5430";"san juan de la costa";"50 a 54";320;269;589
"5431";"san juan de la costa";"55 a 59";300;264;564
"5432";"san juan de la costa";"60 a 64";277;201;478
"5433";"san juan de la costa";"65 a 69";233;191;424
"5434";"san juan de la costa";"70 a 74";178;158;336
"5435";"san juan de la costa";"75 a 79";149;124;273
"5436";"san juan de la costa";"80 a 84";113;81;194
"5437";"san juan de la costa";"85 a 89";56;46;102
"5438";"san juan de la costa";"90 a 94";15;17;32
"5439";"san juan de la costa";"95 a 99";5;3;8
"5440";"san juan de la costa";"100 o más";1;1;2
"5441";"san pablo";"20 a 24";267;319;586
"5442";"san pablo";"25 a 29";306;287;593
"5443";"san pablo";"30 a 34";255;297;552
"5444";"san pablo";"35 a 39";294;308;602
"5445";"san pablo";"40 a 44";315;344;659
"5446";"san pablo";"45 a 49";315;378;693
"5447";"san pablo";"50 a 54";447;369;816
"5448";"san pablo";"55 a 59";351;310;661
"5449";"san pablo";"60 a 64";323;346;669
"5450";"san pablo";"65 a 69";258;240;498
"5451";"san pablo";"70 a 74";201;215;416
"5452";"san pablo";"75 a 79";165;176;341
"5453";"san pablo";"80 a 84";98;97;195
"5454";"san pablo";"85 a 89";59;79;138
"5455";"san pablo";"90 a 94";19;29;48
"5456";"san pablo";"95 a 99";3;8;11
"5457";"san pablo";"100 o más";0;3;3
"5458";"chaitén";"20 a 24";180;93;273
"5459";"chaitén";"25 a 29";267;169;436
"5460";"chaitén";"30 a 34";241;143;384
"5461";"chaitén";"35 a 39";284;159;443
"5462";"chaitén";"40 a 44";296;173;469
"5463";"chaitén";"45 a 49";261;149;410
"5464";"chaitén";"50 a 54";234;143;377
"5465";"chaitén";"55 a 59";207;139;346
"5466";"chaitén";"60 a 64";168;127;295
"5467";"chaitén";"65 a 69";79;80;159
"5468";"chaitén";"70 a 74";77;65;142
"5469";"chaitén";"75 a 79";46;44;90
"5470";"chaitén";"80 a 84";42;25;67
"5471";"chaitén";"85 a 89";15;13;28
"5472";"chaitén";"90 a 94";4;8;12
"5473";"chaitén";"95 a 99";0;2;2
"5474";"chaitén";"100 o más";1;0;1
"5475";"futaleufú";"20 a 24";89;67;156
"5476";"futaleufú";"25 a 29";125;124;249
"5477";"futaleufú";"30 a 34";118;103;221
"5478";"futaleufú";"35 a 39";103;88;191
"5479";"futaleufú";"40 a 44";102;90;192
"5480";"futaleufú";"45 a 49";115;90;205
"5481";"futaleufú";"50 a 54";110;91;201
"5482";"futaleufú";"55 a 59";90;69;159
"5483";"futaleufú";"60 a 64";69;52;121
"5484";"futaleufú";"65 a 69";47;44;91
"5485";"futaleufú";"70 a 74";38;48;86
"5486";"futaleufú";"75 a 79";42;33;75
"5487";"futaleufú";"80 a 84";14;18;32
"5488";"futaleufú";"85 a 89";9;12;21
"5489";"futaleufú";"90 a 94";5;4;9
"5490";"futaleufú";"95 a 99";2;2;4
"5491";"futaleufú";"100 o más";0;0;0
"5492";"hualaihué";"20 a 24";257;219;476
"5493";"hualaihué";"25 a 29";323;311;634
"5494";"hualaihué";"30 a 34";310;349;659
"5495";"hualaihué";"35 a 39";350;307;657
"5496";"hualaihué";"40 a 44";350;316;666
"5497";"hualaihué";"45 a 49";384;336;720
"5498";"hualaihué";"50 a 54";370;294;664
"5499";"hualaihué";"55 a 59";299;233;532
"5500";"hualaihué";"60 a 64";244;187;431
"5501";"hualaihué";"65 a 69";169;150;319
"5502";"hualaihué";"70 a 74";138;121;259
"5503";"hualaihué";"75 a 79";88;91;179
"5504";"hualaihué";"80 a 84";62;56;118
"5505";"hualaihué";"85 a 89";36;42;78
"5506";"hualaihué";"90 a 94";14;12;26
"5507";"hualaihué";"95 a 99";3;3;6
"5508";"hualaihué";"100 o más";0;1;1
"5509";"palena";"20 a 24";37;33;70
"5510";"palena";"25 a 29";67;76;143
"5511";"palena";"30 a 34";68;53;121
"5512";"palena";"35 a 39";58;60;118
"5513";"palena";"40 a 44";60;65;125
"5514";"palena";"45 a 49";63;51;114
"5515";"palena";"50 a 54";78;65;143
"5516";"palena";"55 a 59";53;43;96
"5517";"palena";"60 a 64";73;50;123
"5518";"palena";"65 a 69";47;32;79
"5519";"palena";"70 a 74";31;45;76
"5520";"palena";"75 a 79";23;22;45
"5521";"palena";"80 a 84";12;19;31
"5522";"palena";"85 a 89";9;7;16
"5523";"palena";"90 a 94";6;4;10
"5524";"palena";"95 a 99";1;6;7
"5525";"palena";"100 o más";0;0;0
"5526";"coyhaique";"20 a 24";1724;1656;3380
"5527";"coyhaique";"25 a 29";2216;2394;4610
"5528";"coyhaique";"30 a 34";2123;2277;4400
"5529";"coyhaique";"35 a 39";2253;2278;4531
"5530";"coyhaique";"40 a 44";2076;2230;4306
"5531";"coyhaique";"45 a 49";1918;1960;3878
"5532";"coyhaique";"50 a 54";1797;1802;3599
"5533";"coyhaique";"55 a 59";1602;1655;3257
"5534";"coyhaique";"60 a 64";1293;1341;2634
"5535";"coyhaique";"65 a 69";906;912;1818
"5536";"coyhaique";"70 a 74";638;644;1282
"5537";"coyhaique";"75 a 79";436;503;939
"5538";"coyhaique";"80 a 84";255;336;591
"5539";"coyhaique";"85 a 89";132;215;347
"5540";"coyhaique";"90 a 94";44;81;125
"5541";"coyhaique";"95 a 99";9;18;27
"5542";"coyhaique";"100 o más";5;14;19
"5543";"lago verde";"20 a 24";27;19;46
"5544";"lago verde";"25 a 29";38;33;71
"5545";"lago verde";"30 a 34";32;22;54
"5546";"lago verde";"35 a 39";33;24;57
"5547";"lago verde";"40 a 44";31;27;58
"5548";"lago verde";"45 a 49";32;26;58
"5549";"lago verde";"50 a 54";51;38;89
"5550";"lago verde";"55 a 59";34;24;58
"5551";"lago verde";"60 a 64";44;16;60
"5552";"lago verde";"65 a 69";28;22;50
"5553";"lago verde";"70 a 74";11;16;27
"5554";"lago verde";"75 a 79";13;5;18
"5555";"lago verde";"80 a 84";5;7;12
"5556";"lago verde";"85 a 89";6;2;8
"5557";"lago verde";"90 a 94";1;1;2
"5558";"lago verde";"95 a 99";1;0;1
"5559";"lago verde";"100 o más";0;1;1
"5560";"aysén";"20 a 24";772;666;1438
"5561";"aysén";"25 a 29";1127;1015;2142
"5562";"aysén";"30 a 34";1026;904;1930
"5563";"aysén";"35 a 39";987;850;1837
"5564";"aysén";"40 a 44";1014;776;1790
"5565";"aysén";"45 a 49";871;711;1582
"5566";"aysén";"50 a 54";872;797;1669
"5567";"aysén";"55 a 59";713;635;1348
"5568";"aysén";"60 a 64";507;472;979
"5569";"aysén";"65 a 69";360;352;712
"5570";"aysén";"70 a 74";275;233;508
"5571";"aysén";"75 a 79";201;223;424
"5572";"aysén";"80 a 84";114;115;229
"5573";"aysén";"85 a 89";41;75;116
"5574";"aysén";"90 a 94";17;40;57
"5575";"aysén";"95 a 99";3;8;11
"5576";"aysén";"100 o más";0;3;3
"5577";"cisnes";"20 a 24";215;155;370
"5578";"cisnes";"25 a 29";418;257;675
"5579";"cisnes";"30 a 34";395;235;630
"5580";"cisnes";"35 a 39";356;213;569
"5581";"cisnes";"40 a 44";398;166;564
"5582";"cisnes";"45 a 49";351;192;543
"5583";"cisnes";"50 a 54";366;171;537
"5584";"cisnes";"55 a 59";216;136;352
"5585";"cisnes";"60 a 64";170;116;286
"5586";"cisnes";"65 a 69";102;90;192
"5587";"cisnes";"70 a 74";61;43;104
"5588";"cisnes";"75 a 79";39;39;78
"5589";"cisnes";"80 a 84";29;21;50
"5590";"cisnes";"85 a 89";13;22;35
"5591";"cisnes";"90 a 94";3;4;7
"5592";"cisnes";"95 a 99";0;3;3
"5593";"cisnes";"100 o más";1;0;1
"5594";"guaitecas";"20 a 24";81;36;117
"5595";"guaitecas";"25 a 29";128;75;203
"5596";"guaitecas";"30 a 34";136;54;190
"5597";"guaitecas";"35 a 39";130;60;190
"5598";"guaitecas";"40 a 44";109;47;156
"5599";"guaitecas";"45 a 49";118;50;168
"5600";"guaitecas";"50 a 54";88;39;127
"5601";"guaitecas";"55 a 59";55;31;86
"5602";"guaitecas";"60 a 64";41;22;63
"5603";"guaitecas";"65 a 69";28;24;52
"5604";"guaitecas";"70 a 74";13;10;23
"5605";"guaitecas";"75 a 79";13;10;23
"5606";"guaitecas";"80 a 84";11;4;15
"5607";"guaitecas";"85 a 89";2;1;3
"5608";"guaitecas";"90 a 94";1;2;3
"5609";"guaitecas";"95 a 99";1;0;1
"5610";"guaitecas";"100 o más";0;0;0
"5611";"cochrane";"20 a 24";161;80;241
"5612";"cochrane";"25 a 29";142;149;291
"5613";"cochrane";"30 a 34";179;144;323
"5614";"cochrane";"35 a 39";140;144;284
"5615";"cochrane";"40 a 44";142;110;252
"5616";"cochrane";"45 a 49";134;100;234
"5617";"cochrane";"50 a 54";119;89;208
"5618";"cochrane";"55 a 59";118;76;194
"5619";"cochrane";"60 a 64";86;80;166
"5620";"cochrane";"65 a 69";54;45;99
"5621";"cochrane";"70 a 74";39;45;84
"5622";"cochrane";"75 a 79";40;39;79
"5623";"cochrane";"80 a 84";19;21;40
"5624";"cochrane";"85 a 89";5;9;14
"5625";"cochrane";"90 a 94";4;1;5
"5626";"cochrane";"95 a 99";1;4;5
"5627";"cochrane";"100 o más";0;2;2
"5628";"o'higgins";"20 a 24";23;17;40
"5629";"o'higgins";"25 a 29";44;40;84
"5630";"o'higgins";"30 a 34";43;23;66
"5631";"o'higgins";"35 a 39";29;17;46
"5632";"o'higgins";"40 a 44";36;16;52
"5633";"o'higgins";"45 a 49";26;18;44
"5634";"o'higgins";"50 a 54";22;11;33
"5635";"o'higgins";"55 a 59";33;14;47
"5636";"o'higgins";"60 a 64";20;6;26
"5637";"o'higgins";"65 a 69";13;5;18
"5638";"o'higgins";"70 a 74";10;4;14
"5639";"o'higgins";"75 a 79";4;1;5
"5640";"o'higgins";"80 a 84";2;1;3
"5641";"o'higgins";"85 a 89";1;1;2
"5642";"o'higgins";"90 a 94";0;0;0
"5643";"o'higgins";"95 a 99";0;0;0
"5644";"o'higgins";"100 o más";0;1;1
"5645";"tortel";"20 a 24";15;18;33
"5646";"tortel";"25 a 29";28;24;52
"5647";"tortel";"30 a 34";32;27;59
"5648";"tortel";"35 a 39";25;20;45
"5649";"tortel";"40 a 44";27;12;39
"5650";"tortel";"45 a 49";27;14;41
"5651";"tortel";"50 a 54";18;20;38
"5652";"tortel";"55 a 59";21;7;28
"5653";"tortel";"60 a 64";12;4;16
"5654";"tortel";"65 a 69";5;9;14
"5655";"tortel";"70 a 74";7;5;12
"5656";"tortel";"75 a 79";0;2;2
"5657";"tortel";"80 a 84";4;1;5
"5658";"tortel";"85 a 89";0;1;1
"5659";"tortel";"90 a 94";1;0;1
"5660";"tortel";"95 a 99";0;0;0
"5661";"tortel";"100 o más";0;0;0
"5662";"chile chico";"20 a 24";135;110;245
"5663";"chile chico";"25 a 29";197;172;369
"5664";"chile chico";"30 a 34";229;197;426
"5665";"chile chico";"35 a 39";187;186;373
"5666";"chile chico";"40 a 44";177;146;323
"5667";"chile chico";"45 a 49";197;172;369
"5668";"chile chico";"50 a 54";202;147;349
"5669";"chile chico";"55 a 59";204;149;353
"5670";"chile chico";"60 a 64";163;127;290
"5671";"chile chico";"65 a 69";80;90;170
"5672";"chile chico";"70 a 74";80;67;147
"5673";"chile chico";"75 a 79";59;60;119
"5674";"chile chico";"80 a 84";34;42;76
"5675";"chile chico";"85 a 89";17;21;38
"5676";"chile chico";"90 a 94";4;7;11
"5677";"chile chico";"95 a 99";1;2;3
"5678";"chile chico";"100 o más";1;0;1
"5679";"río ibáñez";"20 a 24";72;59;131
"5680";"río ibáñez";"25 a 29";118;122;240
"5681";"río ibáñez";"30 a 34";114;110;224
"5682";"río ibáñez";"35 a 39";80;77;157
"5683";"río ibáñez";"40 a 44";101;67;168
"5684";"río ibáñez";"45 a 49";107;93;200
"5685";"río ibáñez";"50 a 54";118;84;202
"5686";"río ibáñez";"55 a 59";105;76;181
"5687";"río ibáñez";"60 a 64";113;74;187
